,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
2826,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2827,Hulk,65,100,25,50,70,60,30,"['Accelerated Healing', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Resistance', 'Enhanced Senses', 'Fire Resistance', 'Gamma Mutant Physiology', 'Heat Resistance', 'Intelligence', 'Jump', 'Longevity', 'Radiation Absorption', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Adaptation', 'Electricity Resistance', 'Immortality', 'Invulnerability', 'Master Martial Artist', 'Mind Control Resistance', 'Regeneration', 'Shockwaves Generation', 'Telepathy Resistance', 'Transformation', 'Weapons Master']",Marvel Comics
2828,Hulk (Heart Of The Monster),85,100,100,100,100,90,80,"['Absorption', 'Accelerated Healing', 'Adaptation', 'Apathy', 'Astral Travel', 'Astro Force', 'Attack Negation', 'Attack Reflection', 'Banish', 'Berserk Mode', 'Biokinesis', 'Bloodlust', 'Bullet Time', 'Cold Resistance', 'Corruption Resistance', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Death Manipulation', 'Density Control', 'Dexterity', 'Dimensional Awareness', 'Durability', 'Durability Negation', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Resistance', 'Enhanced Senses', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Gamma Mutant Physiology', 'Heal', 'Heat Resistance', 'Immortality', 'Indomitable Will', 'Insanity', 'Instinctive Reaction', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Light Control', 'Longevity', 'Magic Resistance', 'Mind Control Resistance', 'Multiple Personalities', 'Non-Physical Interaction', 'Pain Manipulation', 'Pain Suppression', 'Petrification', 'Plasma Manipulation', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Power Modification', 'Power Nullifier', 'Quantum Manipulation', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Size Changing', 'Sonic Scream', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Substance Secretion', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Transmutation', 'Underwater breathing', 'Acrobatics', 'Agility', 'Anti-Gravity', 'Awakened Power', 'Clairvoyance Resistance', 'Cosmic Awareness', 'Empathy', 'Fate Resistance', 'Hellfire Resistance', 'Hyperkinesis', 'Master Martial Artist', 'Power Primordial', 'Power Sense', 'Pressure Points', 'Purification', 'Separation', 'Stealth', 'Surface Scaling', 'Telekinesis', 'Unholy Resistance', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Weapon-based Powers', 'Sub-Mariner']",Marvel Comics
2829,Hulk,35,100,100,100,100,100,80,"['Absorption', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Astral Travel', 'Astro Force', 'Attack Negation', 'Attack Reflection', 'Awakened Power', 'Berserk Mode', 'Bloodlust', 'Damage Boost', 'Density Control', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Endurance', 'Energy Beams', 'Energy Resistance', 'Enhanced Senses', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Gamma Mutant Physiology', 'Gravity Control', 'Homing Attack', 'Immortality', 'Instinctive Reaction', 'Intangibility', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Longevity', 'Orbing', 'Pain Manipulation', 'Pain Suppression', 'Paralysis', 'Phasing', 'Physical Anomaly', 'Physics Manipulation', 'Plasma Manipulation', 'Power Absorption', 'Radar Sense', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Regeneration', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Transmutation', 'Underwater breathing', 'Unholy Resistance', 'Accelerated Development', 'Acidic Spit', 'Anti-Gravity', 'Black Hole Manipulation', 'Cold Resistance', 'Darkforce Manipulation', 'Durability Negation', 'Gliding', 'Heat Generation', 'Heat Resistance', 'Indestructible Digestion', 'Latent Abilities', 'Liquid Transmutation', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Immobilization', 'Organic Manipulation', 'Perception Manipulation', 'Petrification', 'Photographic Reflexes', 'Power Augmentation', 'Power Cosmic', 'Quantum Manipulation', 'Reflexes', 'Resurrection', 'Self-Sustenance', 'Soul Resistance', 'Statistics Reduction', 'Substance Secretion', 'Summoning', 'Super Breath', 'Timeframe Control', 'Animal Attributes', 'Animal Oriented Powers', 'Cosmic Awareness', 'Fate Resistance', 'Probability Manipulation', 'Reality Warping', 'Time Travel', 'Zombie Physiology']",Marvel Comics
2830,Hulk (Worthy),70,100,90,100,100,75,60,"['Accelerated Healing', 'Berserk Mode', 'Bloodlust', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Emotional Power Up', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Fire Resistance', 'Gamma Mutant Physiology', 'Heal', 'Heat Resistance', 'Hellfire Resistance', 'Invulnerability', 'Jump', 'Longevity', 'Mind Control Resistance', 'Multiple Personalities', 'Pain Suppression', 'Power Augmentation', 'Power Modification', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Regeneration', 'Stamina', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Transformation', 'Absorption', 'Acrobatics', 'Adaptation', 'Agility', 'Anti-Gravity', 'Attack Negation', 'Attack Reflection', 'Clairvoyance Resistance', 'Cold Resistance', 'Density Control', 'Dexterity', 'Energy Absorption', 'Energy Beams', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Extrasensory Perception', 'Flight', 'Immortality', 'Insanity', 'Interstellar Travel', 'Latent Abilities', 'Marksmanship', 'Non-Physical Interaction', 'Possession Resistance', 'Power Bestowal', 'Power Nullifier', 'Power Sense', 'Projection', 'Reactive Evolution', 'Reflexes', 'Resurrection', 'Self-Sustenance', 'Size Changing', 'Sonic Scream', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Toxin and Disease Resistance', 'Underwater breathing', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Element Control', 'Godly Physiology', 'Intangibility', 'Invisibility', 'Soul Manipulation', 'Telekinesis', 'Time Manipulation', 'Transmutation']",Marvel Comics
2831,Hulk,60,100,25,50,90,60,40,"['Absorption', 'Accelerated Healing', 'Berserk Mode', 'Dexterity', 'Durability', 'Emotional Power Up', 'Endurance', 'Gamma Mutant Physiology', 'Heal', 'Jump', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Agility', 'Enhanced Senses', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Invulnerability', 'Longevity', 'Regeneration', 'Size Changing', 'Super Breath', 'Transformation', 'Cold Resistance']",Marvel Comics
2832,Hulk,65,100,70,75,80,70,50,"['Accelerated Healing', 'Adaptation', 'Berserk Mode', 'Bullet Time', 'Cold Resistance', 'Density Control', 'Dexterity', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Resistance', 'Fire Resistance', 'Gamma Mutant Physiology', 'Heal', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Jump', 'Mind Control Resistance', 'Multiple Personalities', 'Power Augmentation', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Regeneration', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Agility', 'Bloodlust', 'Enhanced Senses', 'Enhanced Sight', 'Immortality', 'Possession Resistance', 'Reactive Evolution', 'Reflexes', 'Super Breath', 'Transformation', 'Underwater breathing']",Marvel Comics
2833,Hulk,60,100,100,100,100,70,70,"['Absorption', 'Accelerated Healing', 'Adaptation', 'Berserk Mode', 'Black Hole Manipulation', 'Bloodlust', 'Bullet Time', 'Cold Resistance', 'Cosmic Awareness', 'Dexterity', 'Dimensional Awareness', 'Durability', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Endurance', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Fire Resistance', 'Flight', 'Grim Reaping', 'Heat Resistance', 'Hellfire Resistance', 'Immortality', 'Insanity', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Matter Manipulation', 'Mind Control Resistance', 'Power Absorption', 'Power Cosmic', 'Power Modification', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reactive Power Level', 'Regeneration', 'Resurrection', 'Seismic Power', 'Soul Resistance', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Zombie Physiology', 'Ability Shift', 'Acausality', 'Accelerated Development', 'Afterimage Creation', 'Agility', 'Anti-Gravity', 'Apathy', 'Awakened Power', 'Creation', 'Damage Boost', 'Damage Reduction', 'Danger Sense', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Force Fields', 'Gamma Mutant Physiology', 'Holy Resistance', 'Hyperkinesis', 'Longevity', 'Magic Resistance', 'Melting', 'Molecular Manipulation', 'Non-Corporeal', 'Non-Physical Interaction', 'Omnilingualism', 'Phasing', 'Physical Anomaly', 'Possession', 'Possession Resistance', 'Power Absorption Immunity', 'Power Augmentation', 'Power Nullifier', 'Power Sense', 'Precognition', 'Self-Sustenance', 'Size Changing', 'Sonic Scream', 'Spaceflight', 'Super Breath', 'Telekinesis', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Transformation', 'Underwater breathing', 'Unholy Resistance', 'Vaporising Beams', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vitakinesis', 'Weather Control', 'Antimatter Manipulation']",Marvel Comics
2834,Hulk (Venomized),0,0,0,0,0,0,0,,Marvel Comics
2835,Hulk (Stark Gauntlet),0,0,0,0,0,0,0,,Marvel Comics
2836,Hulk,70,100,60,80,80,65,50,"['Accelerated Healing', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Enhanced Senses', 'Fire Resistance', 'Gamma Mutant Physiology', 'Heat Resistance', 'Invulnerability', 'Jump', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Transformation', 'Acid Resistants', 'Acrobatics', 'Air Control', 'Bloodlust', 'Immortality', 'Large Size', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Size Changing', 'Space Survivability', 'Underwater breathing']",Marvel Comics
2837,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2838,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2839,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2840,Hulk (Phoenix Force),0,0,0,0,0,0,0,,Marvel Comics
2841,Hulk,65,100,25,50,80,50,40,"['Accelerated Healing', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Emotional Power Up', 'Gamma Mutant Physiology', 'Heat Resistance', 'Invulnerability', 'Longevity', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Regeneration', 'Shockwaves Generation', 'Space Survivability', 'Stamina', 'Toxin and Disease Resistance', 'Underwater breathing', 'Acid Resistants', 'Adaptation', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Fire Resistance', 'Magic Resistance', 'Master Martial Artist', 'Mind Control Resistance', 'Reactive Power Level', 'Sonic Scream', 'Super Breath', 'Telepathy Resistance']",Marvel Comics
2842,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2843,Hulk (Giant-Man serum),0,0,0,0,0,0,0,,Marvel Comics
2844,Hulk,35,30,30,45,75,50,30,"['Ability Shift', 'Accelerated Healing', 'Adaptation', 'Agility', 'Aura', 'Berserk Mode', 'Bloodlust', 'Dexterity', 'Durability', 'Endurance', 'Energy Absorption', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Gamma Mutant Physiology', 'Jump', 'Large Size', 'Longevity', 'Madness Manipulation', 'Pain Suppression', 'Radiation Absorption', 'Radiation Control', 'Rage Inducement', 'Rage Power', 'Reactive Power Level', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Stamina', 'Status Effect Inducement', 'Super Breath', 'Super Speed', 'Super Strength', 'Surface Scaling', 'Transformation', 'Enhanced Hearing', 'Enhanced Memory', 'Invulnerability', 'Master Martial Artist', 'Mind Control Resistance', 'Shapeshifting', 'Size Changing', 'Telepathy Resistance', 'Wallcrawling', 'Immortality']",Marvel Comics
2845,Hulk,95,100,25,100,80,70,60,"['Accelerated Healing', 'Durability', 'Gamma Mutant Physiology', 'Immortality', 'Intelligence', 'Invulnerability', 'Jump', 'Radiation Absorption', 'Radiation Immunity', 'Reactive Evolution', 'Regeneration', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Adaptation', 'Astral Projection', 'Homing Attack', 'Longevity', 'Radiation Control', 'Transformation', 'Underwater breathing']",Marvel Comics
2846,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2847,Hulk (What If...?),0,0,0,0,0,0,0,,Marvel Comics
2848,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2849,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2850,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2851,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2852,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2853,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2854,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2855,Hulk (Infinity Gauntlets),100,100,100,100,100,100,80,['Nigh-Omnipotence'],Marvel Comics
2856,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2857,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2858,Hulk (Vampire),55,85,50,90,85,55,50,"['Awakened Power', 'Berserk Mode', 'Dexterity', 'Durability', 'Enhanced Condition', 'Enhanced Senses', 'Enhanced Thievery', 'Gamma Mutant Physiology', 'Jump', 'Radiation Immunity', 'Rage Power', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Transformation', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Agility', 'Air Control', 'Attack Reflection', 'Bloodlust', 'Clairvoyance Resistance', 'Cold Resistance', 'Curse Resistance', 'Danger Sense', 'Density Control', 'Endurance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Grappling/Climbing', 'Heat Resistance', 'Invulnerability', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Absorption', 'Corruption Resistance', 'Damage Boost', 'Energy Absorption', 'Fire Resistance', 'Illusion Resistance', 'Mind Control Resistance', 'Pain Suppression', 'Rage Inducement', 'Resurrection', 'Size Changing', 'Sonic Scream', 'Telepathy Resistance']",Marvel Comics
2859,Hulk (Horsemen of Apocalypse),60,100,100,100,100,80,60,"['Absorption', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Air Control', 'Attack Reflection', 'Awakened Power', 'Berserk Mode', 'Bloodlust', 'Clairvoyance Resistance', 'Cold Resistance', 'Damage Boost', 'Dexterity', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Blasts', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Thievery', 'Enhanced Touch', 'Fear Inducement', 'Fire Resistance', 'Gamma Mutant Physiology', 'Heat Resistance', 'Homing Attack', 'Illusion Resistance', 'Immortality', 'Indestructible Digestion', 'Indomitable Will', 'Insanity', 'Instinctive Reaction', 'Intelligence', 'Invulnerability', 'Jump', 'Master Martial Artist', 'Mind Control Resistance', 'Multiple Personalities', 'Natural Armor', 'Natural Weapons', 'Power Augmentation', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Regeneration', 'Resurrection', 'Seismic Power', 'Self-Sustenance', 'Shockwaves Generation', 'Sonic Scream', 'Soul Resistance', 'Stamina', 'Strength Force', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Underwater breathing', 'Weapons Master', 'Anti-Gravity', 'Bullet Time', 'Corruption Resistance', 'Danger Sense', 'Density Control', 'Dimensional Travel', 'Energy Manipulation', 'Heat Generation', 'Hellfire Resistance', 'Holy Resistance', 'Latent Abilities', 'Longevity', 'Magic Resistance', 'Matter Absorption', 'Possession Resistance', 'Power Modification', 'Power Nullifier', 'Rage Inducement', 'Size Changing', 'Soul Manipulation', 'Statistics Amplification', 'Unholy Resistance', 'Astral Trap', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Godly Physiology', 'Information Analysis', 'Reality Warping Resistance']",Marvel Comics
2860,Hulk (Tsum Tsum),0,0,0,0,0,0,0,,Marvel Comics
2861,Hulk,65,100,25,55,70,60,40,"['Durability', 'Intelligence', 'Jump', 'Radiation Absorption', 'Radiation Immunity', 'Stamina', 'Super Strength', 'Toxin and Disease Resistance', 'Accelerated Healing', 'Cold Resistance', 'Heat Resistance', 'Reflexes', 'Transformation']",Marvel Comics
2862,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2863,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2864,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2865,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2866,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2867,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2868,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2869,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2870,Hulk,0,0,0,0,0,0,0,,Marvel Comics
2871,Hulk (1978),40,30,6,25,30,20,10,"['Berserk Mode', 'Rage Power', 'Transformation', 'Accelerated Healing', 'Invulnerability', 'Jump', 'Regeneration']",Marvel Comics
2872,Hulk Bunny,0,0,0,0,0,0,0,,Marvel Comics
2873,Hulk Jr.,0,0,0,0,0,0,0,,Marvel Comics
2874,Hulk Killer,0,0,0,0,0,0,0,,Marvel Comics
2875,Hulkbuster,0,0,0,0,0,0,0,,Marvel Comics
2876,Hulkbuster III (Iron Man Mark 49),85,50,20,40,20,20,20,"['Durability', 'Flight', 'Intelligence', 'Invulnerability', 'Power Suit', 'Super Speed', 'Super Strength', 'Cold Resistance', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Memory', 'Fire Resistance', 'Heat Resistance', 'Natural Armor', 'Natural Weapons', 'Power Sense', 'Reflexes', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Weapon-based Powers']",Marvel Comics
2877,Hulking,0,0,0,0,0,0,0,,Marvel Comics
2878,Hulkling,75,30,25,15,80,60,10,"['Shapeshifting', 'Super Strength', 'Accelerated Healing', 'Agility', 'Flight', 'Telepathy Resistance']",Marvel Comics
2879,Hulkling,0,0,0,0,0,0,0,,Marvel Comics
2880,Hulkpool,0,0,0,0,0,0,0,,Marvel Comics
2881,Human Cannonball,0,0,0,0,0,0,0,,Marvel Comics
2882,Human Fly,0,0,0,0,0,0,0,,Marvel Comics
2883,Human Robot,90,75,50,40,60,80,30,"['Accelerated Healing', 'Acid Resistants', 'Agility', 'Cold Resistance', 'Cyborgization', 'Dexterity', 'Endurance', 'Energy Blasts', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Touch', 'Force Fields', 'Hacking', 'Heat Generation', 'Heat Resistance', 'Information Analysis', 'Inorganic Physiology', 'Intelligence', 'Longevity', 'Master Martial Artist', 'Reflexes', 'Regeneration', 'Stamina', 'Technopath/Cyberpath', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Air Control', 'Audio Control', 'Dimensional Awareness', 'Elasticity', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Extrasensory Perception', 'Fire Control', 'Fire Resistance', 'Flight', 'Illusion Resistance', 'Illusions', 'Levitation', 'Light Control', 'Master Tactician', 'Nanotechnology', 'Radar Sense', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapons Master']",Marvel Comics
2884,Human Torch,70,13,55,60,90,40,40,"['Agility', 'Durability', 'Energy Blasts', 'Enhanced Senses', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Reflexes', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Absorption', 'Acrobatics', 'Adaptation', 'Aura', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Illumination', 'Indomitable Will', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Natural Armor', 'Plasma Manipulation', 'Radiation Absorption', 'Radiation Immunity', 'Reactive Power Level', 'Super Breath', 'Toxin and Disease Resistance', 'Duplication', 'Radiation Control', 'Underwater breathing', 'Vehicular Mastery']",Marvel Comics
2885,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2886,Human Torch,55,6,25,30,50,40,20,"['Durability', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Stamina', 'Agility', 'Flight', 'Reflexes', 'Power Absorption', 'Power Bestowal']",Marvel Comics
2887,Human Torch (Constantin),0,0,0,0,0,0,0,,Marvel Comics
2888,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2889,Human Torch (2015),70,5,25,20,30,65,20,"['Cold Resistance', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Generation', 'Levitation', 'Stamina', 'Super Speed', 'Agility', 'Energy Blasts', 'Reflexes']",Marvel Comics
2890,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2891,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2892,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2893,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2894,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2895,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2896,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2897,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2898,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2899,Human Torch (Absolute Hot),0,0,0,0,0,0,0,,Marvel Comics
2900,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2901,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2902,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2903,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2904,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2905,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2906,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2907,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2908,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2909,Human Torch,0,0,0,0,0,0,0,,Marvel Comics
2910,Humbug,0,0,0,0,0,0,0,,Marvel Comics
2911,Hunger,100,100,100,100,100,50,90,"['Absorption', 'Accelerated Healing', 'Acid Resistants', 'Adaptation', 'Antimatter Manipulation', 'Attack Reflection', 'Aura', 'Black Hole Manipulation', 'Causality Resistance', 'Chi Manipulation', 'Clairvoyance Resistance', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Curse Manipulation', 'Curse Resistance', 'Danger Sense', 'Dark Arts', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Deconstruction', 'Density Control', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Disguise Resistance', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Large Size', 'Magic Absorption', 'Magic Resistance', 'Matter Absorption', 'Matter Manipulation', 'Memory Manipulation', 'Metal Manipulation', 'Metaphysics Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Morality Manipulation', 'Pain Manipulation', 'Physics Manipulation', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Radiation Absorption', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Sense Manipulation', 'Shadow Manipulation', 'Size Changing', 'Sleep Manipulation', 'Smoke Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Sound Manipulation', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Subjective Reality', 'Telepathy', 'Telepathy Resistance', 'The Fourth Wall', 'Time Manipulation', 'Time Manipulation Resistance', 'Timeframe Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Void Manipulation', 'Age Manipulation', 'Dimension Storage', 'Dream Manipulation', 'Illumination', 'Intangibility', 'Pocket Dimensions', 'Probability Manipulation', 'Telekinesis']",Marvel Comics
2912,Huntara,0,0,0,0,0,0,0,,Marvel Comics
2913,Huntarr,0,0,0,0,0,0,0,,Marvel Comics
2914,Hunter B-15,0,0,0,0,0,0,0,,Marvel Comics
2915,Hunter's Moon,0,0,0,0,0,0,0,,Marvel Comics
2916,Huntsman,0,0,0,0,0,0,0,,Marvel Comics
2917,Hurt John,50,1,6,10,30,40,10,"['Empathy', 'Mind Control', 'Emotional Power Up', 'Endurance']",Marvel Comics
